301,Kota,Rajasthan,North,25.18254,75.83907,2026-08-07 00:00:00,27.8,11.8
302,Kota,Rajasthan,North,25.18254,75.83907,2026-08-08 00:00:00,28,12.3
303,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-10 00:00:00,29.3,18.7
304,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-11 00:00:00,29,20.8
305,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-12 00:00:00,28.9,18.7
306,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-13 00:00:00,29.4,16.7
307,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-14 00:00:00,29.1,18.1
308,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-15 00:00:00,29.4,13.7
309,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-16 00:00:00,30.2,14.2
310,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-17 00:00:00,30.5,14.8
311,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-18 00:00:00,30.8,13.4
312,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-19 00:00:00,31,12.2
313,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-20 00:00:00,30.2,11.7
314,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-21 00:00:00,27.2,8.1
315,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-22 00:00:00,26.5,6.1
316,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-23 00:00:00,27.7,7.6
317,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-24 00:00:00,27.4,9.1
318,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-25 00:00:00,26.9,14.2
319,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-26 00:00:00,27.8,7.9
320,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-27 00:00:00,28,8.7
321,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-28 00:00:00,27.3,10.9
322,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-29 00:00:00,27.9,7.2
323,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-30 00:00:00,29.4,9.3
324,Ajmer,Rajasthan,North,26.4521,74.63867,2026-07-31 00:00:00,29.2,14.3
325,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-01 00:00:00,27.9,14.1
326,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-02 00:00:00,26.6,8.6
327,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-03 00:00:00,26.4,14.5
328,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-04 00:00:00,27.3,15.1
329,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-05 00:00:00,27.3,13.4
330,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-06 00:00:00,27.9,12.9
331,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-07 00:00:00,27.4,15.7
332,Ajmer,Rajasthan,North,26.4521,74.63867,2026-08-08 00:00:00,26.4,15.1
333,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-10 00:00:00,33.4,13.3
334,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-11 00:00:00,33.2,15.7
335,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-12 00:00:00,33.1,14.6
336,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-13 00:00:00,34.2,12.8
337,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-14 00:00:00,33.9,13.9
338,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-15 00:00:00,34.2,12.5
339,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-16 00:00:00,34.9,11.7
340,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-17 00:00:00,35.2,14.1
341,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-18 00:00:00,35.1,13.9
342,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-19 00:00:00,35.1,12.2
343,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-20 00:00:00,35.3,11.9
344,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-21 00:00:00,33,8.8
345,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-22 00:00:00,29,5.4
346,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-23 00:00:00,29.5,4.6
347,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-24 00:00:00,30,6.4
348,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-25 00:00:00,30.8,9.1
349,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-26 00:00:00,31.7,5.3
350,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-27 00:00:00,32.3,5.2
351,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-28 00:00:00,32.5,9.2
352,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-29 00:00:00,33.1,7.6
353,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-30 00:00:00,33.9,6.5
354,Bikaner,Rajasthan,North,28.01762,73.31495,2026-07-31 00:00:00,33.5,8.9
355,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-01 00:00:00,32.3,9.2
356,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-02 00:00:00,31.2,6.7
357,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-03 00:00:00,29.6,5.8
358,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-04 00:00:00,29.6,6.7
359,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-05 00:00:00,31.9,9.4
360,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-06 00:00:00,31.3,10.8
361,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-07 00:00:00,30.8,8
362,Bikaner,Rajasthan,North,28.01762,73.31495,2026-08-08 00:00:00,31,6.4
363,Alwar,Rajasthan,North,27.56246,76.625,2026-07-10 00:00:00,31.6,13
364,Alwar,Rajasthan,North,27.56246,76.625,2026-07-11 00:00:00,31.4,11.9
365,Alwar,Rajasthan,North,27.56246,76.625,2026-07-12 00:00:00,31.9,11.5
366,Alwar,Rajasthan,North,27.56246,76.625,2026-07-13 00:00:00,31.8,9.6
367,Alwar,Rajasthan,North,27.56246,76.625,2026-07-14 00:00:00,31.9,10.2
368,Alwar,Rajasthan,North,27.56246,76.625,2026-07-15 00:00:00,31.4,10.6
369,Alwar,Rajasthan,North,27.56246,76.625,2026-07-16 00:00:00,32.4,11.5
370,Alwar,Rajasthan,North,27.56246,76.625,2026-07-17 00:00:00,32.7,11.4
371,Alwar,Rajasthan,North,27.56246,76.625,2026-07-18 00:00:00,32.4,9.1
372,Alwar,Rajasthan,North,27.56246,76.625,2026-07-19 00:00:00,31.4,7
373,Alwar,Rajasthan,North,27.56246,76.625,2026-07-20 00:00:00,28.4,6.1
374,Alwar,Rajasthan,North,27.56246,76.625,2026-07-21 00:00:00,27.2,5
375,Alwar,Rajasthan,North,27.56246,76.625,2026-07-22 00:00:00,27.9,8.2
376,Alwar,Rajasthan,North,27.56246,76.625,2026-07-23 00:00:00,27.8,10.2
377,Alwar,Rajasthan,North,27.56246,76.625,2026-07-24 00:00:00,28.5,8.8
378,Alwar,Rajasthan,North,27.56246,76.625,2026-07-25 00:00:00,29.3,9.6
379,Alwar,Rajasthan,North,27.56246,76.625,2026-07-26 00:00:00,29.9,4.7
380,Alwar,Rajasthan,North,27.56246,76.625,2026-07-27 00:00:00,30.8,5.6
381,Alwar,Rajasthan,North,27.56246,76.625,2026-07-28 00:00:00,28.6,6
382,Alwar,Rajasthan,North,27.56246,76.625,2026-07-29 00:00:00,28.3,4.2
383,Alwar,Rajasthan,North,27.56246,76.625,2026-07-30 00:00:00,29.6,6.7
384,Alwar,Rajasthan,North,27.56246,76.625,2026-07-31 00:00:00,29.2,11.6
385,Alwar,Rajasthan,North,27.56246,76.625,2026-08-01 00:00:00,28.8,11
386,Alwar,Rajasthan,North,27.56246,76.625,2026-08-02 00:00:00,29.1,7.1
387,Alwar,Rajasthan,North,27.56246,76.625,2026-08-03 00:00:00,27.6,4.6
388,Alwar,Rajasthan,North,27.56246,76.625,2026-08-04 00:00:00,27.3,6.1
389,Alwar,Rajasthan,North,27.56246,76.625,2026-08-05 00:00:00,28.7,7.5
390,Alwar,Rajasthan,North,27.56246,76.625,2026-08-06 00:00:00,26.9,4.8
391,Alwar,Rajasthan,North,27.56246,76.625,2026-08-07 00:00:00,26,12.7
392,Alwar,Rajasthan,North,27.56246,76.625,2026-08-08 00:00:00,27.3,6.4
393,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-10 00:00:00,28,8.8
394,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-11 00:00:00,29.5,11.2
395,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-12 00:00:00,31.2,10.8
396,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-13 00:00:00,32.1,12.1
397,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-14 00:00:00,31.3,7.8
398,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-15 00:00:00,31,6.4
399,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-16 00:00:00,30.3,4.6
400,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-17 00:00:00,30.2,4.8
401,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-18 00:00:00,29.9,4.3
402,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-19 00:00:00,28.2,6.2
403,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-20 00:00:00,27.2,3.6
404,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-21 00:00:00,27.5,9.5
405,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-22 00:00:00,29.1,14
406,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-23 00:00:00,28.4,14.7
407,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-24 00:00:00,28.5,7.9
408,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-25 00:00:00,29.2,6.9
409,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-26 00:00:00,31,4.1
410,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-27 00:00:00,29.8,4
411,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-28 00:00:00,30,3.9
412,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-29 00:00:00,30.6,9.1
413,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-30 00:00:00,30.2,14.7
414,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-07-31 00:00:00,29.9,16.7
415,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-01 00:00:00,29.7,10.3
416,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-02 00:00:00,29.4,6.5
417,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-03 00:00:00,29.1,6.8
418,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-04 00:00:00,28.3,5.9
419,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-05 00:00:00,28.2,5.7
420,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-06 00:00:00,27.1,6
421,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-07 00:00:00,29.1,9.6
422,Lucknow,Uttar Pradesh,North,26.83928,80.92313,2026-08-08 00:00:00,29.6,10.6
423,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-10 00:00:00,28.5,9
424,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-11 00:00:00,30.7,12.4
425,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-12 00:00:00,31.9,12.5
426,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-13 00:00:00,32.4,13.1
427,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-14 00:00:00,32.4,8.6
428,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-15 00:00:00,31.7,9.2
429,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-16 00:00:00,31.6,6.3
430,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-17 00:00:00,31.3,5.7
431,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-18 00:00:00,31,5.3
432,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-19 00:00:00,29.1,6.1
433,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-20 00:00:00,27.4,4
434,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-21 00:00:00,27.6,8.3
435,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-22 00:00:00,29.3,14
436,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-23 00:00:00,28.4,14.2
437,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-24 00:00:00,29.4,8.8
438,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-25 00:00:00,29.8,7.4
439,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-26 00:00:00,30.7,3.7
440,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-27 00:00:00,29.7,4.7
441,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-28 00:00:00,30.1,3.7
442,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-29 00:00:00,30.7,9.2
443,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-30 00:00:00,30.6,15.1
444,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-07-31 00:00:00,30,16.4
445,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-01 00:00:00,30.7,10.9
446,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-02 00:00:00,30.8,6.1
447,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-03 00:00:00,29.4,7
448,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-04 00:00:00,28.5,4.6
449,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-05 00:00:00,27.3,6.1
450,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-06 00:00:00,26.8,6.7
451,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-07 00:00:00,29,9.5
452,Kanpur,Uttar Pradesh,North,26.46523,80.34975,2026-08-08 00:00:00,29.7,9.4
453,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-10 00:00:00,31.2,12
454,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-11 00:00:00,31.4,11.5
455,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-12 00:00:00,32.1,12.6
456,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-13 00:00:00,32.2,12.1
457,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-14 00:00:00,32.3,10.1
458,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-15 00:00:00,31.1,9.2
459,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-16 00:00:00,33.3,10
460,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-17 00:00:00,34.3,10.4
461,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-18 00:00:00,33.9,10.3
462,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-19 00:00:00,31.8,8.6
463,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-20 00:00:00,28.1,9.9
464,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-21 00:00:00,27.7,4.2
465,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-22 00:00:00,29.1,12
466,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-23 00:00:00,29,12
467,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-24 00:00:00,29.6,9.9
468,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-25 00:00:00,30.3,8.6
469,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-26 00:00:00,31.2,5.2
470,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-27 00:00:00,31,6.9
471,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-28 00:00:00,29,5.3
472,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-29 00:00:00,29.5,4.2
473,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-30 00:00:00,30.5,9.1
474,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-07-31 00:00:00,30.2,13.5
475,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-01 00:00:00,30.3,11.3
476,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-02 00:00:00,30.2,7.5
477,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-03 00:00:00,28.8,5.5
478,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-04 00:00:00,27.8,6.8
479,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-05 00:00:00,28.2,7.8
480,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-06 00:00:00,27.3,10.5
481,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-07 00:00:00,27.6,7.6
482,Agra,Uttar Pradesh,North,27.18333,78.01667,2026-08-08 00:00:00,28.9,8.2
483,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-10 00:00:00,29.3,11.6
484,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-11 00:00:00,29.9,12.1
485,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-12 00:00:00,31.3,13.6
486,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-13 00:00:00,31.3,11.7
487,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-14 00:00:00,31.9,5.4
488,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-15 00:00:00,31,6
489,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-16 00:00:00,30.6,5.4
490,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-17 00:00:00,29.8,4.5
491,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-18 00:00:00,29.4,4.6
492,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-19 00:00:00,28.1,4.3
493,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-20 00:00:00,27.3,3.1
494,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-21 00:00:00,27.9,9.5
495,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-22 00:00:00,28.2,13.6
496,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-23 00:00:00,28.1,9.3
497,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-24 00:00:00,29,3.8
498,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-25 00:00:00,30.4,4.5
499,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-26 00:00:00,31.4,4.1
500,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-27 00:00:00,30.5,4.5
501,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-28 00:00:00,30.2,5.9
502,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-29 00:00:00,30,14
503,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-30 00:00:00,29.6,16.5
504,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-07-31 00:00:00,29.8,13.8
505,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-01 00:00:00,30.1,5.4
506,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-02 00:00:00,30.1,5
507,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-03 00:00:00,29.7,6.8
508,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-04 00:00:00,28.7,6.3
509,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-05 00:00:00,28.2,7.5
510,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-06 00:00:00,27.7,5
511,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-07 00:00:00,29.4,3.3
512,Varanasi,Uttar Pradesh,North,25.31668,83.01041,2026-08-08 00:00:00,29.8,9
513,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-10 00:00:00,29.3,12.1
514,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-11 00:00:00,30.8,13.9
515,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-12 00:00:00,31.5,15.6
516,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-13 00:00:00,31.5,13.6
517,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-14 00:00:00,32.3,8.7
518,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-15 00:00:00,31.6,5.5
519,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-16 00:00:00,31,6.8
520,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-17 00:00:00,29.9,4.5
521,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-18 00:00:00,30.1,5.4
522,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-19 00:00:00,28.7,4.2
523,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-20 00:00:00,28,4
524,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-21 00:00:00,27.5,7.4
525,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-22 00:00:00,28.3,11.7
526,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-23 00:00:00,28.1,10
527,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-24 00:00:00,29.2,5.7
528,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-25 00:00:00,29.9,4.2
529,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-26 00:00:00,30.8,3.3
530,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-27 00:00:00,30.7,3.9
531,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-28 00:00:00,30.2,4.7
532,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-29 00:00:00,30.2,12.8
533,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-30 00:00:00,29.7,16.3
534,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-07-31 00:00:00,29.7,15.2
535,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-01 00:00:00,30.7,8
536,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-02 00:00:00,30.8,5.3
537,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-03 00:00:00,29.7,5.2
538,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-04 00:00:00,28.6,5.2
539,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-05 00:00:00,27.9,9.4
540,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-06 00:00:00,27,6.2
541,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-07 00:00:00,29.5,4.8
542,Prayagraj,Uttar Pradesh,North,25.44478,81.84322,2026-08-08 00:00:00,29.3,6.6
543,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-10 00:00:00,27.7,7.9
544,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-11 00:00:00,29.3,5.4
545,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-12 00:00:00,31,9.1
546,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-13 00:00:00,31.6,9.4
547,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-14 00:00:00,30.9,9.3
548,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-15 00:00:00,30.1,9.4
549,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-16 00:00:00,31.9,8.7
550,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-17 00:00:00,32.3,5.8
551,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-18 00:00:00,31.5,7.2
552,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-19 00:00:00,29.8,7.8
553,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-20 00:00:00,28.1,7.2
554,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-21 00:00:00,27.5,12.4
555,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-22 00:00:00,28.5,13
556,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-23 00:00:00,29.4,14.8
557,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-24 00:00:00,28.5,13.6
558,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-25 00:00:00,28.4,12.1
559,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-26 00:00:00,30,4.4
560,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-27 00:00:00,30.8,4.8
561,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-28 00:00:00,27.6,6.3
562,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-29 00:00:00,28.7,4.8
563,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-30 00:00:00,29.5,7.6
564,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-07-31 00:00:00,29.4,13.4
565,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-01 00:00:00,29,11.3
566,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-02 00:00:00,28.8,6.9
567,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-03 00:00:00,29,8.2
568,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-04 00:00:00,28.1,5.4
569,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-05 00:00:00,28.1,4.4
570,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-06 00:00:00,27,5.6
571,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-07 00:00:00,27,10.4
572,Meerut,Uttar Pradesh,North,28.98002,77.70636,2026-08-08 00:00:00,29.4,10.2
573,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-10 00:00:00,28.8,8.9
574,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-11 00:00:00,30.2,5.4
575,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-12 00:00:00,31.9,8.3
576,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-13 00:00:00,32.1,8.7
577,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-14 00:00:00,31.1,9.6
578,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-15 00:00:00,30.2,8.2
579,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-16 00:00:00,32.8,8.6
580,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-17 00:00:00,32.7,6.1
581,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-18 00:00:00,32.4,8.3
582,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-19 00:00:00,30.9,6.4
583,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-20 00:00:00,28.2,7.1
584,Ghaziabad,Uttar Pradesh,North,28.66535,77.43915,2026-07-21 00:00:00,27.7,10.5
