source_observation_id,city_id,city,state,region,latitude,longitude,observed_at,temperature,wind_speed
2892,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-19 00:00:00,25.7,5.5
2893,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-20 00:00:00,24.9,7.5
2894,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-21 00:00:00,25.9,7.3
2895,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-22 00:00:00,24.9,7.1
2896,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-23 00:00:00,25.5,8.9
2897,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-24 00:00:00,25.9,8.0
2898,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-25 00:00:00,25.5,7.0
2899,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-26 00:00:00,25.8,6.2
2900,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-27 00:00:00,25.4,6.5
2901,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-28 00:00:00,25.8,7.0
2902,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-29 00:00:00,25.8,8.5
2903,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-30 00:00:00,26.7,15.9
2904,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-07-31 00:00:00,25.3,9.2
2905,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-01 00:00:00,24.5,6.8
2906,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-02 00:00:00,25.0,7.5
2907,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-03 00:00:00,25.1,5.9
2908,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-04 00:00:00,25.1,8.3
2909,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-05 00:00:00,25.4,5.3
2910,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-06 00:00:00,25.7,7.5
2911,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-07 00:00:00,24.6,6.3
2912,68,Mangaluru,Karnataka,South,12.91723,74.85603,2026-08-08 00:00:00,25.4,7.2
2913,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-10 00:00:00,25.2,18.9
2914,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-11 00:00:00,25.0,19.0
2915,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-12 00:00:00,25.1,19.4
2916,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-13 00:00:00,25.2,18.9
2917,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-14 00:00:00,25.2,16.9
2918,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-15 00:00:00,24.8,17.6
2919,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-16 00:00:00,24.4,16.5
2920,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-17 00:00:00,23.3,17.2
2921,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-18 00:00:00,24.0,18.2
2922,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-19 00:00:00,24.1,18.4
2923,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-20 00:00:00,23.2,19.9
2924,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-21 00:00:00,23.9,19.9
2925,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-22 00:00:00,23.2,22.0
2926,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-23 00:00:00,23.3,23.3
2927,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-24 00:00:00,23.4,22.8
2928,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-25 00:00:00,24.1,21.4
2929,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-26 00:00:00,24.4,20.1
2930,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-27 00:00:00,23.7,19.5
2931,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-28 00:00:00,23.7,20.6
2932,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-29 00:00:00,23.9,23.8
2933,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-30 00:00:00,24.1,25.5
2934,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-07-31 00:00:00,23.5,23.5
2935,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-01 00:00:00,23.9,21.5
2936,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-02 00:00:00,24.0,18.8
2937,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-03 00:00:00,23.8,18.5
2938,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-04 00:00:00,23.6,16.9
2939,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-05 00:00:00,23.8,18.8
2940,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-06 00:00:00,23.7,19.2
2941,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-07 00:00:00,24.5,19.9
2942,40,Hubballi,Karnataka,South,15.34776,75.13378,2026-08-08 00:00:00,23.9,19.2
2943,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-10 00:00:00,23.8,18.8
2944,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-11 00:00:00,23.6,19.0
2945,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-12 00:00:00,23.4,19.4
2946,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-13 00:00:00,23.4,18.7
2947,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-14 00:00:00,23.4,16.4
2948,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-15 00:00:00,22.8,16.4
2949,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-16 00:00:00,23.1,17.5
2950,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-17 00:00:00,22.1,17.4
2951,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-18 00:00:00,22.2,17.7
2952,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-19 00:00:00,22.6,18.7
2953,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-20 00:00:00,22.0,19.2
2954,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-21 00:00:00,22.3,20.4
2955,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-22 00:00:00,21.6,22.6
2956,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-23 00:00:00,21.8,23.3
2957,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-24 00:00:00,22.2,23.7
2958,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-25 00:00:00,22.7,21.0
2959,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-26 00:00:00,23.1,19.4
2960,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-27 00:00:00,22.6,18.7
2961,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-28 00:00:00,22.5,20.7
2962,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-29 00:00:00,22.4,23.1
2963,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-30 00:00:00,22.6,26.0
2964,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-07-31 00:00:00,22.4,25.0
2965,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-01 00:00:00,22.6,22.1
2966,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-02 00:00:00,22.3,18.7
2967,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-03 00:00:00,22.6,18.1
2968,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-04 00:00:00,22.6,17.7
2969,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-05 00:00:00,22.3,17.8
2970,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-06 00:00:00,22.2,19.8
2971,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-07 00:00:00,23.0,21.3
2972,11,Belagavi,Karnataka,South,15.85212,74.50447,2026-08-08 00:00:00,22.6,18.7
2973,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-10 00:00:00,30.5,8.8
2974,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-11 00:00:00,31.5,10.5
2975,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-12 00:00:00,32.4,11.0
2976,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-13 00:00:00,33.0,12.4
2977,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-14 00:00:00,33.1,10.8
2978,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-15 00:00:00,32.7,11.6
2979,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-16 00:00:00,32.6,10.7
2980,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-17 00:00:00,31.7,10.2
2981,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-18 00:00:00,29.0,7.6
2982,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-19 00:00:00,29.0,9.3
2983,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-20 00:00:00,29.4,8.9
2984,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-21 00:00:00,30.2,8.7
2985,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-22 00:00:00,30.3,10.4
2986,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-23 00:00:00,30.0,10.6
2987,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-24 00:00:00,29.6,7.8
2988,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-25 00:00:00,30.3,9.4
2989,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-26 00:00:00,31.6,11.3
2990,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-27 00:00:00,32.3,11.6
2991,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-28 00:00:00,32.4,14.4
2992,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-29 00:00:00,32.5,14.3
2993,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-30 00:00:00,32.4,15.8
2994,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-07-31 00:00:00,31.5,13.7
2995,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-01 00:00:00,30.4,10.6
2996,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-02 00:00:00,29.8,10.0
2997,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-03 00:00:00,29.7,7.7
2998,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-04 00:00:00,30.1,10.6
2999,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-05 00:00:00,29.4,10.0
3000,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-06 00:00:00,29.8,9.0
3001,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-07 00:00:00,28.7,10.3
3002,21,Chennai,Tamil Nadu,South,13.08784,80.27847,2026-08-08 00:00:00,29.2,11.1
3003,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-10 00:00:00,25.7,12.0
3004,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-11 00:00:00,26.3,13.5
3005,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-12 00:00:00,26.6,16.7
3006,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-13 00:00:00,27.0,15.8
3007,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-14 00:00:00,27.5,15.0
3008,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-15 00:00:00,27.4,16.1
3009,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-16 00:00:00,26.7,13.9
3010,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-17 00:00:00,24.6,16.2
3011,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-18 00:00:00,25.9,14.1
3012,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-19 00:00:00,26.0,13.4
3013,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-20 00:00:00,25.1,15.4
3014,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-21 00:00:00,26.7,15.0
3015,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-22 00:00:00,26.5,15.1
3016,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-23 00:00:00,26.9,15.7
3017,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-24 00:00:00,26.7,14.5
3018,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-25 00:00:00,26.9,13.0
3019,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-26 00:00:00,26.4,17.4
3020,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-27 00:00:00,26.1,18.0
3021,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-28 00:00:00,26.4,19.8
3022,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-29 00:00:00,26.0,19.9
3023,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-30 00:00:00,26.1,20.3
3024,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-07-31 00:00:00,26.4,18.4
3025,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-01 00:00:00,23.4,16.3
3026,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-02 00:00:00,24.6,15.8
3027,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-03 00:00:00,24.8,15.2
3028,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-04 00:00:00,25.0,12.7
3029,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-05 00:00:00,25.2,13.9
3030,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-06 00:00:00,25.0,15.3
3031,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-07 00:00:00,23.9,15.7
3032,22,Coimbatore,Tamil Nadu,South,11.00555,76.96612,2026-08-08 00:00:00,24.2,15.6
3033,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-10 00:00:00,30.9,9.2
3034,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-11 00:00:00,31.7,4.4
3035,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-12 00:00:00,32.4,10.0
3036,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-13 00:00:00,32.8,8.4
3037,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-14 00:00:00,33.1,8.9
3038,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-15 00:00:00,32.7,9.3
3039,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-16 00:00:00,32.4,9.6
3040,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-17 00:00:00,31.3,13.2
3041,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-18 00:00:00,31.5,5.8
3042,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-19 00:00:00,31.6,6.7
3043,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-20 00:00:00,31.4,9.8
3044,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-21 00:00:00,32.5,7.1
3045,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-22 00:00:00,32.4,8.4
3046,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-23 00:00:00,32.2,6.2
3047,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-24 00:00:00,32.7,7.2
3048,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-25 00:00:00,32.6,6.7
3049,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-26 00:00:00,32.6,11.9
3050,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-27 00:00:00,32.0,8.0
3051,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-28 00:00:00,32.3,18.6
3052,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-29 00:00:00,32.3,16.0
3053,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-30 00:00:00,32.4,9.9
3054,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-07-31 00:00:00,31.5,7.3
3055,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-01 00:00:00,29.7,16.6
3056,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-02 00:00:00,30.8,9.9
3057,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-03 00:00:00,31.5,9.7
3058,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-04 00:00:00,29.6,9.2
3059,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-05 00:00:00,31.5,6.1
3060,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-06 00:00:00,30.9,8.6
3061,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-07 00:00:00,31.0,6.7
3062,67,Madurai,Tamil Nadu,South,9.919,78.11953,2026-08-08 00:00:00,30.8,8.4
3063,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-10 00:00:00,31.0,16.2
3064,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-11 00:00:00,32.0,17.0
3065,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-12 00:00:00,32.5,19.5
3066,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-13 00:00:00,32.7,20.0
3067,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-14 00:00:00,33.1,15.5
3068,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-15 00:00:00,32.6,14.9
3069,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-16 00:00:00,32.4,14.6
3070,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-17 00:00:00,31.5,20.4
3071,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-18 00:00:00,31.7,15.4
3072,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-19 00:00:00,31.3,14.3
3073,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-20 00:00:00,31.2,20.2
3074,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-21 00:00:00,32.1,15.1
3075,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-22 00:00:00,31.6,14.0
3076,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-23 00:00:00,31.8,13.2
3077,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-24 00:00:00,32.5,15.3
3078,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-25 00:00:00,33.0,12.4
3079,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-26 00:00:00,33.0,22.1
3080,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-27 00:00:00,32.1,21.8
3081,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-28 00:00:00,32.5,19.8
3082,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-29 00:00:00,32.4,26.1
3083,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-30 00:00:00,32.6,25.3
3084,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-07-31 00:00:00,32.0,18.9
3085,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-01 00:00:00,31.3,24.8
3086,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-02 00:00:00,31.1,20.1
3087,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-03 00:00:00,31.8,20.0
3088,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-04 00:00:00,31.2,19.1
3089,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-05 00:00:00,31.7,19.5
3090,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-06 00:00:00,31.5,17.6
3091,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-07 00:00:00,30.6,24.0
3092,109,Tiruchirappalli,Tamil Nadu,South,10.8155,78.69651,2026-08-08 00:00:00,31.3,20.4
3093,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-10 00:00:00,27.5,5.0
3094,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-11 00:00:00,28.5,6.8
3095,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-12 00:00:00,28.7,6.1
3096,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-13 00:00:00,29.1,8.2
3097,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-14 00:00:00,29.7,8.6
3098,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-15 00:00:00,29.4,6.9
3099,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-16 00:00:00,28.8,5.6
3100,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-17 00:00:00,27.5,7.0
3101,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-18 00:00:00,29.1,9.0
3102,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-19 00:00:00,29.1,7.6
3103,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-20 00:00:00,28.3,7.1
3104,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-21 00:00:00,28.8,5.2
3105,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-22 00:00:00,28.7,5.6
3106,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-23 00:00:00,29.8,5.3
3107,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-24 00:00:00,29.7,8.3
3108,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-25 00:00:00,30.5,7.9
3109,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-26 00:00:00,29.7,7.1
3110,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-27 00:00:00,29.1,7.5
3111,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-28 00:00:00,29.5,7.8
3112,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-29 00:00:00,29.2,10.6
3113,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-30 00:00:00,29.2,10.0
3114,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-07-31 00:00:00,29.2,6.9
3115,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-01 00:00:00,27.4,9.4
3116,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-02 00:00:00,28.2,7.5
3117,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-03 00:00:00,27.9,8.0
3118,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-04 00:00:00,27.8,10.1
3119,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-05 00:00:00,27.2,8.2
3120,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-06 00:00:00,27.0,5.9
3121,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-07 00:00:00,26.6,8.2
3122,95,Salem,Tamil Nadu,South,11.65376,78.15538,2026-08-08 00:00:00,26.7,6.4
3123,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-10 00:00:00,30.2,16.1
3124,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-11 00:00:00,31.2,15.4
3125,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-12 00:00:00,31.2,18.2
3126,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-13 00:00:00,31.5,19.4
3127,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-14 00:00:00,32.3,16.6
3128,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-15 00:00:00,31.7,16.4
3129,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-16 00:00:00,31.2,14.8
3130,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-17 00:00:00,30.5,16.0
3131,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-18 00:00:00,30.6,16.9
3132,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-19 00:00:00,31.0,15.4
3133,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-20 00:00:00,30.6,15.1
3134,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-21 00:00:00,31.5,15.4
3135,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-22 00:00:00,31.6,13.7
3136,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-23 00:00:00,31.4,16.4
3137,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-24 00:00:00,31.4,17.4
3138,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-25 00:00:00,32.5,17.5
3139,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-26 00:00:00,31.4,18.6
3140,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-27 00:00:00,31.0,17.5
3141,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-28 00:00:00,30.6,14.5
3142,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-29 00:00:00,30.7,18.1
3143,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-30 00:00:00,31.0,16.5
3144,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-07-31 00:00:00,30.8,14.2
3145,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-01 00:00:00,27.9,15.6
3146,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-02 00:00:00,28.6,12.7
3147,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-03 00:00:00,28.1,14.4
3148,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-04 00:00:00,28.5,19.7
3149,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-05 00:00:00,29.2,17.0
3150,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-06 00:00:00,28.5,14.5
3151,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-07 00:00:00,28.4,14.1
3152,110,Tirunelveli,Tamil Nadu,South,8.72742,77.6838,2026-08-08 00:00:00,28.5,11.3
3153,41,Hyderabad,Telangana,South,17.38405,78.45636,2026-07-10 00:00:00,28.8,13.3
3154,41,Hyderabad,Telangana,South,17.38405,78.45636,2026-07-11 00:00:00,29.4,14.3
3155,41,Hyderabad,Telangana,South,17.38405,78.45636,2026-07-12 00:00:00,29.4,15.3
3156,41,Hyderabad,Telangana,South,17.38405,78.45636,2026-07-13 00:00:00,29.7,15.0
3157,41,Hyderabad,Telangana,South,17.38405,78.45636,2026-07-14 00:00:00,29.5,13.7
